PurchaseOrderID,DueDate,ProductID,OrderQty,UnitPrice,LineTotal,ReceivedQty,RejectedQty
441,2013-08-19 00:00:00.000,323,3,50.2635,150.7905,3,0
442,2013-08-19 00:00:00.000,523,550,10.731,5902.05,550,82
442,2013-08-19 00:00:00.000,524,550,14.1225,7767.375,550,0
443,2013-08-19 00:00:00.000,492,60,50.2635,3015.81,60,0
443,2013-08-19 00:00:00.000,493,60,57.1515,3429.09,60,0
443,2013-08-19 00:00:00.000,494,60,53.2035,3192.21,60,0
444,2013-08-19 00:00:00.000,910,550,40.9395,22516.725,550,0
444,2013-08-19 00:00:00.000,911,550,21.0945,11601.975,550,0
445,2013-08-19 00:00:00.000,506,60,9.198,551.88,60,0
446,2013-08-19 00:00:00.000,351,550,5.775,3176.25,468,0
446,2013-08-19 00:00:00.000,352,550,1.155,635.25,550,0
446,2013-08-19 00:00:00.000,679,550,5.775,3176.25,550,0
447,2013-08-19 00:00:00.000,507,550,23.394,12866.7,550,0
447,2013-08-19 00:00:00.000,508,550,27.6465,15205.575,550,0
448,2013-08-19 00:00:00.000,355,550,1.365,750.75,550,0
448,2013-08-19 00:00:00.000,940,550,62.9895,34644.225,550,0
448,2013-08-19 00:00:00.000,535,550,3.486,1917.3,550,0
449,2013-08-20 00:00:00.000,351,550,6.195,3407.25,550,0
449,2013-08-20 00:00:00.000,352,550,1.47,808.5,550,0
449,2013-08-20 00:00:00.000,679,550,6.195,3407.25,550,0
450,2013-08-20 00:00:00.000,507,550,22.1655,12191.025,550,0
450,2013-08-20 00:00:00.000,508,550,29.2845,16106.475,550,55
451,2013-08-20 00:00:00.000,491,3,19.9815,59.9445,3,0
452,2013-08-20 00:00:00.000,346,3,41.244,123.732,3,0
452,2013-08-20 00:00:00.000,347,3,36.9705,110.9115,3,0
453,2013-08-20 00:00:00.000,935,550,31.4895,17319.225,550,0
453,2013-08-20 00:00:00.000,936,550,48.2895,26559.225,550,0
454,2013-08-20 00:00:00.000,375,3,43.344,130.032,3,0
454,2013-08-20 00:00:00.000,376,3,39.0705,117.2115,3,0
455,2013-08-20 00:00:00.000,480,550,11.6655,6416.025,550,0
455,2013-08-20 00:00:00.000,481,550,11.088,6098.4,523,0
455,2013-08-20 00:00:00.000,482,550,8.757,4816.35,550,0
455,2013-08-20 00:00:00.000,483,550,9.6915,5330.325,550,0
455,2013-08-20 00:00:00.000,484,550,6.8775,3782.625,550,0
455,2013-08-20 00:00:00.000,485,550,7.8015,4290.825,550,0
455,2013-08-20 00:00:00.000,486,550,8.757,4816.35,550,0
455,2013-08-20 00:00:00.000,487,550,5.8065,3193.575,550,0
455,2013-08-20 00:00:00.000,488,550,8.862,4874.1,550,0
455,2013-08-20 00:00:00.000,489,550,10.4685,5757.675,550,0
456,2013-08-20 00:00:00.000,402,3,47.4705,142.4115,3,0
457,2013-08-20 00:00:00.000,510,550,23.079,12693.45,550,0
457,2013-08-20 00:00:00.000,511,550,29.274,16100.7,550,0
457,2013-08-20 00:00:00.000,512,550,34.9755,19236.525,550,0
458,2013-08-20 00:00:00.000,408,3,43.2705,129.8115,3,0
458,2013-08-20 00:00:00.000,409,3,41.1705,123.5115,3,0
458,2013-08-20 00:00:00.000,914,550,21.0945,11601.975,550,0
458,2013-08-20 00:00:00.000,915,550,30.4395,16741.725,550,0
458,2013-08-20 00:00:00.000,916,550,40.9395,22516.725,550,0
459,2013-08-20 00:00:00.000,525,550,2.3205,1276.275,550,0
460,2013-08-20 00:00:00.000,526,550,3.6435,2003.925,550,0
461,2013-08-20 00:00:00.000,913,550,40.9395,22516.725,550,0
462,2013-08-20 00:00:00.000,356,60,3.6015,216.09,60,9
462,2013-08-20 00:00:00.000,357,60,3.9795,238.77,60,0
463,2013-08-20 00:00:00.000,935,550,31.4895,17319.225,550,0
463,2013-08-20 00:00:00.000,936,550,48.2895,26559.225,550,0
464,2013-08-20 00:00:00.000,524,550,12.9675,7132.125,550,0
465,2013-08-21 00:00:00.000,911,550,21.0945,11601.975,550,0
465,2013-08-21 00:00:00.000,912,550,30.4395,16741.725,523,0
466,2013-08-21 00:00:00.000,910,550,40.9395,22516.725,468,0
467,2013-08-21 00:00:00.000,937,550,62.9895,34644.225,550,0
468,2013-08-21 00:00:00.000,463,3,47.523,142.569,3,0
468,2013-08-21 00:00:00.000,464,3,45.423,136.269,3,0
468,2013-08-21 00:00:00.000,465,3,49.6965,149.0895,3,0
468,2013-08-21 00:00:00.000,466,3,45.423,136.269,3,0
468,2013-08-21 00:00:00.000,467,3,43.323,129.969,3,0
469,2013-08-21 00:00:00.000,462,3,47.6805,143.0415,3,0
470,2013-08-21 00:00:00.000,510,550,23.4045,12872.475,550,0
470,2013-08-21 00:00:00.000,511,550,27.867,15326.85,550,55
471,2013-08-21 00:00:00.000,527,550,6.7515,3713.325,550,0
472,2013-08-21 00:00:00.000,938,550,31.4895,17319.225,550,82
472,2013-08-21 00:00:00.000,939,550,48.2895,26559.225,550,0
473,2013-08-21 00:00:00.000,494,60,50.7465,3044.79,60,0
473,2013-08-21 00:00:00.000,495,60,62.9265,3775.59,60,0
473,2013-08-21 00:00:00.000,496,60,49.6545,2979.27,60,0
474,2013-08-21 00:00:00.000,523,550,10.3845,5711.475,550,0
475,2013-08-21 00:00:00.000,426,3,43.4805,130.4415,3,0
475,2013-08-21 00:00:00.000,427,3,47.754,143.262,3,0
475,2013-08-21 00:00:00.000,428,3,43.4805,130.4415,3,0
475,2013-08-21 00:00:00.000,429,3,41.3805,124.1415,3,0
475,2013-08-21 00:00:00.000,430,3,45.654,136.962,3,0
475,2013-08-21 00:00:00.000,431,3,41.3805,124.1415,3,0
475,2013-08-21 00:00:00.000,432,3,39.2805,117.8415,3,0
475,2013-08-21 00:00:00.000,433,3,43.554,130.662,3,0
475,2013-08-21 00:00:00.000,434,3,39.2805,117.8415,3,0
475,2013-08-21 00:00:00.000,435,3,37.1805,111.5415,3,0
475,2013-08-21 00:00:00.000,436,3,41.454,124.362,3,0
475,2013-08-21 00:00:00.000,437,3,37.1805,111.5415,3,0
476,2013-08-21 00:00:00.000,490,3,12.7155,38.1465,3,0
476,2013-08-21 00:00:00.000,491,3,19.9395,59.8185,3,0
477,2013-08-21 00:00:00.000,528,3,38.157,114.471,3,0
478,2013-08-21 00:00:00.000,505,3,44.2155,132.6465,3,0
479,2013-08-21 00:00:00.000,938,550,31.4895,17319.225,550,0
479,2013-08-21 00:00:00.000,939,550,48.2895,26559.225,550,0
480,2013-08-21 00:00:00.000,358,60,6.9825,418.95,60,0
481,2013-08-22 00:00:00.000,438,3,47.6805,143.0415,3,0
481,2013-08-22 00:00:00.000,439,3,45.5805,136.7415,3,0
481,2013-08-22 00:00:00.000,440,3,49.854,149.562,3,0
481,2013-08-22 00:00:00.000,441,3,45.5805,136.7415,3,0
482,2013-08-22 00:00:00.000,356,60,3.381,202.86,60,9
482,2013-08-22 00:00:00.000,357,60,4.3155,258.93,60,0
483,2013-08-22 00:00:00.000,377,3,45.444,136.332,3,0
483,2013-08-22 00:00:00.000,378,3,41.1705,123.5115,3,0
483,2013-08-22 00:00:00.000,379,3,39.0705,117.2115,3,0
484,2013-08-22 00:00:00.000,490,3,12.3585,37.0755,3,0
485,2013-08-22 00:00:00.000,513,550,39.1965,21558.075,550,0
486,2013-08-22 00:00:00.000,403,3,45.444,136.332,3,0
486,2013-08-22 00:00:00.000,404,3,41.1705,123.5115,3,0
486,2013-08-22 00:00:00.000,405,3,39.0705,117.2115,3,0
486,2013-08-22 00:00:00.000,406,3,43.344,130.032,3,0
487,2013-08-22 00:00:00.000,931,550,34.8705,19178.775,550,0
487,2013-08-22 00:00:00.000,932,550,39.7635,21869.925,550,0
487,2013-08-22 00:00:00.000,933,550,43.9845,24191.475,550,0
487,2013-08-22 00:00:00.000,934,550,38.1465,20980.575,550,0
488,2013-08-22 00:00:00.000,422,3,47.6805,143.0415,3,0
488,2013-08-22 00:00:00.000,423,3,45.5805,136.7415,3,0
488,2013-08-22 00:00:00.000,424,3,49.854,149.562,3,0
488,2013-08-22 00:00:00.000,425,3,45.5805,136.7415,3,0
488,2013-08-22 00:00:00.000,426,3,43.4805,130.4415,3,0
489,2013-08-22 00:00:00.000,344,3,45.4755,136.4265,3,0
489,2013-08-22 00:00:00.000,345,3,43.3755,130.1265,3,0
489,2013-08-22 00:00:00.000,346,3,47.649,142.947,3,0
489,2013-08-22 00:00:00.000,347,3,43.3755,130.1265,3,0
489,2013-08-22 00:00:00.000,348,3,41.2755,123.8265,3,0
490,2013-08-22 00:00:00.000,931,550,34.3455,18890.025,550,0
490,2013-08-22 00:00:00.000,932,550,39.2385,21581.175,550,55
491,2013-08-22 00:00:00.000,348,3,41.1705,123.5115,3,0
491,2013-08-22 00:00:00.000,349,3,45.444,136.332,3,0
492,2013-08-22 00:00:00.000,928,550,32.7705,18023.775,550,82
492,2013-08-22 00:00:00.000,929,550,37.086,20397.3,550,0
493,2013-08-22 00:00:00.000,332,550,10.815,5948.25,550,0
494,2013-08-22 00:00:00.000,948,550,82.8345,45558.975,550,0
494,2013-08-22 00:00:00.000,907,550,82.8345,45558.975,550,0
495,2013-08-22 00:00:00.000,325,1250,0.21,262.5,1250,0
495,2013-08-22 00:00:00.000,326,1250,0.21,262.5,1188,0
496,2013-08-22 00:00:00.000,320,3,49.644,148.932,3,0
496,2013-08-22 00:00:00.000,321,3,44.3205,132.9615,3,0
496,2013-08-22 00:00:00.000,322,60,28.6965,1721.79,60,0
497,2013-08-24 00:00:00.000,930,550,42.5145,23382.975,550,0
497,2013-08-24 00:00:00.000,921,550,5.586,3072.3,550,0
498,2013-08-24 00:00:00.000,952,60,15.7395,944.37,60,0
499,2013-08-24 00:00:00.000,933,550,43.4595,23902.725,550,0
499,2013-08-24 00:00:00.000,934,550,37.6215,20691.825,550,0
499,2013-08-24 00:00:00.000,922,550,6.531,3592.05,550,0
499,2013-08-24 00:00:00.000,923,550,6.1845,3401.475,550,0
500,2013-08-24 00:00:00.000,317,550,29.5785,16268.175,550,0
500,2013-08-24 00:00:00.000,318,550,36.099,19854.45,550,55
500,2013-08-24 00:00:00.000,319,550,48.5835,26720.925,550,0
501,2013-08-24 00:00:00.000,928,550,32.2455,17735.025,550,0
501,2013-08-24 00:00:00.000,929,550,36.561,20108.55,550,0
502,2013-08-24 00:00:00.000,319,550,46.4205,25531.275,550,82
503,2013-08-24 00:00:00.000,363,3,43.323,129.969,3,0
503,2013-08-24 00:00:00.000,364,3,47.5965,142.7895,3,0
503,2013-08-24 00:00:00.000,365,3,43.323,129.969,3,0
504,2013-08-24 00:00:00.000,2,3,41.916,125.748,3,0
505,2013-08-25 00:00:00.000,1,3,50.2635,150.7905,3,0
506,2013-08-25 00:00:00.000,371,3,39.2805,117.8415,3,0
506,2013-08-25 00:00:00.000,372,3,37.1805,111.5415,3,0
506,2013-08-25 00:00:00.000,373,3,41.454,124.362,3,0
506,2013-08-25 00:00:00.000,374,3,37.1805,111.5415,3,0
507,2013-08-25 00:00:00.000,530,550,16.086,8847.3,550,0
508,2013-08-25 00:00:00.000,4,3,57.0255,171.0765,3,0
509,2013-08-25 00:00:00.000,512,550,37.086,20397.3,550,0
510,2013-08-25 00:00:00.000,513,550,26.5965,14628.075,550,0
511,2013-08-25 00:00:00.000,317,550,27.0585,14882.175,550,0
511,2013-08-25 00:00:00.000,318,550,33.579,18468.45,550,0
511,2013-08-25 00:00:00.000,319,550,46.0635,25334.925,550,27
512,2013-08-25 00:00:00.000,411,3,45.444,136.332,3,0
512,2013-08-25 00:00:00.000,412,3,41.1705,123.5115,3,0
513,2013-08-25 00:00:00.000,426,3,43.323,129.969,3,0
513,2013-08-25 00:00:00.000,427,3,47.5965,142.7895,3,0
513,2013-08-25 00:00:00.000,428,3,43.323,129.969,3,0
514,2013-08-25 00:00:00.000,320,3,47.4705,142.4115,3,0
514,2013-08-25 00:00:00.000,321,3,42.798,128.394,3,0
515,2013-08-25 00:00:00.000,442,3,43.3965,130.1895,3,0
515,2013-08-25 00:00:00.000,443,3,39.123,117.369,3,0
515,2013-08-25 00:00:00.000,444,3,37.023,111.069,3,0
515,2013-08-25 00:00:00.000,445,3,41.2965,123.8895,3,0
515,2013-08-25 00:00:00.000,446,3,37.023,111.069,3,0
515,2013-08-25 00:00:00.000,447,3,47.6805,143.0415,3,0
515,2013-08-25 00:00:00.000,448,3,45.5805,136.7415,3,0
515,2013-08-25 00:00:00.000,449,3,49.854,149.562,3,0
515,2013-08-25 00:00:00.000,450,3,45.5805,136.7415,3,0
515,2013-08-25 00:00:00.000,451,3,43.4805,130.4415,3,0
515,2013-08-25 00:00:00.000,452,3,47.754,143.262,3,0
515,2013-08-25 00:00:00.000,453,3,43.4805,130.4415,3,0
515,2013-08-25 00:00:00.000,454,3,41.3805,124.1415,3,0
515,2013-08-25 00:00:00.000,455,3,45.654,136.962,3,0
515,2013-08-25 00:00:00.000,456,3,41.3805,124.1415,3,0
515,2013-08-25 00:00:00.000,457,3,39.2805,117.8415,3,0
515,2013-08-25 00:00:00.000,458,3,43.554,130.662,3,0
515,2013-08-25 00:00:00.000,459,3,39.2805,117.8415,3,0
515,2013-08-25 00:00:00.000,460,3,37.1805,111.5415,3,0
515,2013-08-25 00:00:00.000,461,3,41.454,124.362,3,0
516,2013-08-25 00:00:00.000,941,550,62.9895,34644.225,468,0
517,2013-08-25 00:00:00.000,320,3,45.3705,136.1115,3,0
517,2013-08-25 00:00:00.000,321,3,40.488,121.464,3,0
517,2013-08-25 00:00:00.000,322,60,26.3655,1581.93,60,0
518,2013-08-25 00:00:00.000,504,3,48.762,146.286,3,0
519,2013-08-25 00:00:00.000,497,3,34.188,102.564,3,0
520,2013-08-25 00:00:00.000,323,3,50.2635,150.7905,3,0
521,2013-08-26 00:00:00.000,523,550,10.731,5902.05,550,0
521,2013-08-26 00:00:00.000,524,550,14.1225,7767.375,550,0
522,2013-08-26 00:00:00.000,495,60,63.693,3821.58,60,9
522,2013-08-26 00:00:00.000,496,60,48.909,2934.54,60,0
523,2013-08-26 00:00:00.000,912,550,30.4395,16741.725,550,0
523,2013-08-26 00:00:00.000,913,550,40.9395,22516.725,550,0
523,2013-08-26 00:00:00.000,914,550,21.0945,11601.975,550,0
524,2013-08-26 00:00:00.000,506,60,9.198,551.88,60,0
525,2013-08-26 00:00:00.000,351,550,5.775,3176.25,550,0
525,2013-08-26 00:00:00.000,352,550,1.155,635.25,523,0
525,2013-08-26 00:00:00.000,679,550,5.775,3176.25,550,0
526,2013-08-26 00:00:00.000,507,550,23.394,12866.7,468,0
526,2013-08-26 00:00:00.000,508,550,27.6465,15205.575,550,0
527,2013-08-26 00:00:00.000,355,550,1.365,750.75,550,0
527,2013-08-26 00:00:00.000,940,550,62.9895,34644.225,550,0
527,2013-08-26 00:00:00.000,535,550,3.486,1917.3,550,0
528,2013-08-26 00:00:00.000,351,550,6.195,3407.25,550,0
528,2013-08-26 00:00:00.000,352,550,1.47,808.5,550,0
528,2013-08-26 00:00:00.000,679,550,6.195,3407.25,550,0
529,2013-08-26 00:00:00.000,507,550,22.1655,12191.025,550,0
529,2013-08-26 00:00:00.000,508,550,29.2845,16106.475,550,0
530,2013-08-26 00:00:00.000,491,3,19.9815,59.9445,3,0
531,2013-08-26 00:00:00.000,348,3,34.8705,104.6115,3,0
531,2013-08-26 00:00:00.000,349,3,39.144,117.432,3,0
532,2013-08-26 00:00:00.000,935,550,31.4895,17319.225,550,82
532,2013-08-26 00:00:00.000,936,550,48.2895,26559.225,550,0
533,2013-08-26 00:00:00.000,377,3,36.9705,110.9115,3,0
533,2013-08-26 00:00:00.000,378,3,41.244,123.732,3,0
533,2013-08-26 00:00:00.000,379,3,36.9705,110.9115,3,0
534,2013-08-26 00:00:00.000,476,550,15.8865,8737.575,550,0
534,2013-08-26 00:00:00.000,477,550,11.6655,6416.025,550,0
535,2013-08-26 00:00:00.000,402,3,47.4705,142.4115,3,0
536,2013-08-26 00:00:00.000,510,550,23.079,12693.45,468,0
536,2013-08-26 00:00:00.000,511,550,29.274,16100.7,550,0
536,2013-08-26 00:00:00.000,512,550,34.9755,19236.525,550,0
537,2013-08-27 00:00:00.000,507,550,23.394,12866.7,550,0
537,2013-08-27 00:00:00.000,508,550,27.6465,15205.575,550,0
538,2013-08-27 00:00:00.000,355,550,1.365,750.75,550,0
538,2013-08-27 00:00:00.000,940,550,62.9895,34644.225,550,0
538,2013-08-27 00:00:00.000,535,550,3.486,1917.3,550,0
539,2013-08-27 00:00:00.000,351,550,6.195,3407.25,550,0
539,2013-08-27 00:00:00.000,352,550,1.47,808.5,550,0
539,2013-08-27 00:00:00.000,679,550,6.195,3407.25,550,0
540,2013-08-27 00:00:00.000,507,550,22.1655,12191.025,550,0
540,2013-08-27 00:00:00.000,508,550,29.2845,16106.475,550,55
541,2013-08-27 00:00:00.000,403,3,45.3705,136.1115,3,0
541,2013-08-27 00:00:00.000,404,3,49.644,148.932,3,0
541,2013-08-27 00:00:00.000,405,3,45.3705,136.1115,3,0
541,2013-08-27 00:00:00.000,406,3,43.2705,129.8115,3,0
542,2013-08-27 00:00:00.000,525,550,2.3205,1276.275,550,82
543,2013-08-27 00:00:00.000,526,550,3.6435,2003.925,550,0
544,2013-08-27 00:00:00.000,908,550,21.0945,11601.975,550,0
544,2013-08-27 00:00:00.000,909,550,30.4395,16741.725,550,0
545,2013-08-27 00:00:00.000,356,60,3.6015,216.09,60,0
545,2013-08-27 00:00:00.000,357,60,3.9795,238.77,57,0
546,2013-08-27 00:00:00.000,935,550,31.4895,17319.225,468,0
546,2013-08-27 00:00:00.000,936,550,48.2895,26559.225,550,0
547,2013-08-27 00:00:00.000,524,550,12.9675,7132.125,550,0
548,2013-08-27 00:00:00.000,911,550,21.0945,11601.975,550,0
548,2013-08-27 00:00:00.000,912,550,30.4395,16741.725,550,0
549,2013-08-27 00:00:00.000,910,550,40.9395,22516.725,550,0
550,2013-08-27 00:00:00.000,937,550,62.9895,34644.225,550,0
551,2013-08-27 00:00:00.000,468,3,47.5965,142.7895,3,0
551,2013-08-27 00:00:00.000,469,3,43.323,129.969,3,0
551,2013-08-27 00:00:00.000,470,3,41.223,123.669,3,0
551,2013-08-27 00:00:00.000,471,3,45.4965,136.4895,3,0
552,2013-08-27 00:00:00.000,462,3,47.6805,143.0415,3,0
553,2013-08-27 00:00:00.000,510,550,23.4045,12872.475,550,0
553,2013-08-27 00:00:00.000,511,550,27.867,15326.85,550,0
554,2013-08-27 00:00:00.000,527,550,6.7515,3713.325,550,0
555,2013-08-27 00:00:00.000,509,550,36.2775,19952.625,550,0
556,2013-08-27 00:00:00.000,492,60,50.7465,3044.79,51,0
556,2013-08-27 00:00:00.000,493,60,58.2645,3495.87,60,0
556,2013-08-27 00:00:00.000,494,60,50.7465,3044.79,60,0
556,2013-08-27 00:00:00.000,495,60,62.9265,3775.59,60,0
557,2013-08-28 00:00:00.000,523,550,10.3845,5711.475,550,0
558,2013-08-28 00:00:00.000,422,3,47.6805,143.0415,3,0
558,2013-08-28 00:00:00.000,423,3,45.5805,136.7415,3,0
558,2013-08-28 00:00:00.000,424,3,49.854,149.562,3,0
558,2013-08-28 00:00:00.000,425,3,45.5805,136.7415,3,0
558,2013-08-28 00:00:00.000,426,3,43.4805,130.4415,3,0
559,2013-08-28 00:00:00.000,490,3,12.7155,38.1465,3,0
559,2013-08-28 00:00:00.000,491,3,19.9395,59.8185,3,0
560,2013-08-28 00:00:00.000,528,3,38.157,114.471,3,0
561,2013-08-28 00:00:00.000,505,3,44.2155,132.6465,3,0
562,2013-08-28 00:00:00.000,938,550,31.4895,17319.225,550,82
562,2013-08-28 00:00:00.000,939,550,48.2895,26559.225,550,0
563,2013-08-28 00:00:00.000,358,60,6.9825,418.95,60,0
564,2013-08-28 00:00:00.000,442,3,43.4805,130.4415,3,0
564,2013-08-28 00:00:00.000,443,3,47.754,143.262,3,0
565,2013-08-28 00:00:00.000,356,60,3.381,202.86,60,0
565,2013-08-28 00:00:00.000,357,60,4.3155,258.93,57,0
566,2013-08-28 00:00:00.000,380,3,43.344,130.032,3,0
566,2013-08-28 00:00:00.000,381,3,39.0705,117.2115,3,0
566,2013-08-28 00:00:00.000,382,3,36.9705,110.9115,3,0
566,2013-08-28 00:00:00.000,383,3,41.244,123.732,3,0
567,2013-08-28 00:00:00.000,490,3,12.3585,37.0755,3,0
568,2013-08-28 00:00:00.000,513,550,39.1965,21558.075,550,0
569,2013-08-28 00:00:00.000,407,3,39.0705,117.2115,3,0
569,2013-08-28 00:00:00.000,408,3,36.9705,110.9115,3,0
569,2013-08-28 00:00:00.000,409,3,41.244,123.732,3,0
569,2013-08-28 00:00:00.000,410,3,36.9705,110.9115,3,0
569,2013-08-28 00:00:00.000,411,3,34.8705,104.6115,3,0
570,2013-08-28 00:00:00.000,931,550,34.8705,19178.775,550,0
570,2013-08-28 00:00:00.000,932,550,39.7635,21869.925,550,55
570,2013-08-28 00:00:00.000,933,550,43.9845,24191.475,550,0
571,2013-08-28 00:00:00.000,427,3,47.754,143.262,3,0
571,2013-08-28 00:00:00.000,428,3,43.4805,130.4415,3,0
571,2013-08-28 00:00:00.000,429,3,41.3805,124.1415,3,0
571,2013-08-28 00:00:00.000,430,3,45.654,136.962,3,0
572,2013-08-28 00:00:00.000,349,3,45.549,136.647,3,0
573,2013-08-29 00:00:00.000,931,550,34.3455,18890.025,550,0
573,2013-08-29 00:00:00.000,932,550,39.2385,21581.175,550,0
574,2013-08-29 00:00:00.000,341,3,47.4705,142.4115,3,0
574,2013-08-29 00:00:00.000,342,3,45.3705,136.1115,3,0
575,2013-08-29 00:00:00.000,930,550,43.0395,23671.725,550,0
576,2013-08-29 00:00:00.000,332,550,10.815,5948.25,468,0
577,2013-08-29 00:00:00.000,948,550,82.8345,45558.975,550,0
577,2013-08-29 00:00:00.000,907,550,82.8345,45558.975,550,0
578,2013-08-29 00:00:00.000,325,1250,0.21,262.5,1250,0
578,2013-08-29 00:00:00.000,326,1250,0.21,262.5,1250,0
579,2013-08-29 00:00:00.000,320,3,49.644,148.932,3,0
579,2013-08-29 00:00:00.000,321,3,44.3205,132.9615,3,0
579,2013-08-29 00:00:00.000,322,60,28.6965,1721.79,60,0
580,2013-08-29 00:00:00.000,930,550,42.5145,23382.975,550,0
580,2013-08-29 00:00:00.000,921,550,5.586,3072.3,550,55
581,2013-08-29 00:00:00.000,952,60,15.7395,944.37,60,0
582,2013-08-29 00:00:00.000,933,550,43.4595,23902.725,550,82
582,2013-08-29 00:00:00.000,934,550,37.6215,20691.825,550,0
583,2013-08-29 00:00:00.000,317,550,29.5785,16268.175,550,0
583,2013-08-29 00:00:00.000,318,550,36.099,19854.45,550,0
583,2013-08-29 00:00:00.000,319,550,48.5835,26720.925,550,0
584,2013-08-29 00:00:00.000,928,550,32.2455,17735.025,550,0
584,2013-08-29 00:00:00.000,929,550,36.561,20108.55,550,0
585,2013-08-29 00:00:00.000,319,550,46.4205,25531.275,550,0
586,2013-08-29 00:00:00.000,366,3,41.223,123.669,3,0
586,2013-08-29 00:00:00.000,367,3,45.4965,136.4895,3,0
586,2013-08-29 00:00:00.000,368,3,41.223,123.669,3,0
586,2013-08-29 00:00:00.000,369,3,39.123,117.369,3,0
587,2013-08-29 00:00:00.000,2,3,41.916,125.748,3,0
588,2013-08-29 00:00:00.000,1,3,50.2635,150.7905,3,0
589,2013-08-31 00:00:00.000,359,3,47.6805,143.0415,3,0
589,2013-08-31 00:00:00.000,360,3,45.5805,136.7415,3,0
589,2013-08-31 00:00:00.000,361,3,49.854,149.562,3,0
589,2013-08-31 00:00:00.000,362,3,45.5805,136.7415,3,0
589,2013-08-31 00:00:00.000,363,3,43.4805,130.4415,3,0
590,2013-08-31 00:00:00.000,530,550,16.086,8847.3,550,0
591,2013-08-31 00:00:00.000,4,3,57.0255,171.0765,3,0
592,2013-08-31 00:00:00.000,512,550,37.086,20397.3,550,82
593,2013-09-01 00:00:00.000,513,550,26.5965,14628.075,550,0
594,2013-09-01 00:00:00.000,317,550,27.0585,14882.175,550,0
594,2013-09-01 00:00:00.000,318,550,33.579,18468.45,550,0
595,2013-09-01 00:00:00.000,413,3,39.0705,117.2115,3,0
595,2013-09-01 00:00:00.000,414,3,43.344,130.032,3,0
595,2013-09-01 00:00:00.000,415,3,39.0705,117.2115,3,0
595,2013-09-01 00:00:00.000,416,3,36.9705,110.9115,3,0
595,2013-09-01 00:00:00.000,417,3,41.244,123.732,3,0
595,2013-09-01 00:00:00.000,418,3,36.9705,110.9115,3,0
595,2013-09-01 00:00:00.000,419,3,34.8705,104.6115,3,0
595,2013-09-01 00:00:00.000,420,3,39.144,117.432,3,0
595,2013-09-01 00:00:00.000,421,3,47.5755,142.7265,3,0
596,2013-09-01 00:00:00.000,429,3,41.223,123.669,3,0
596,2013-09-01 00:00:00.000,430,3,45.4965,136.4895,3,0
596,2013-09-01 00:00:00.000,431,3,41.223,123.669,3,0
596,2013-09-01 00:00:00.000,432,3,39.123,117.369,3,0
597,2013-09-01 00:00:00.000,322,60,25.4205,1525.23,60,0
598,2013-09-01 00:00:00.000,438,3,41.223,123.669,3,0
598,2013-09-01 00:00:00.000,439,3,45.4965,136.4895,3,0
598,2013-09-01 00:00:00.000,440,3,41.223,123.669,3,0
598,2013-09-01 00:00:00.000,441,3,39.123,117.369,3,0
598,2013-09-01 00:00:00.000,442,3,43.3965,130.1895,3,0
599,2013-09-01 00:00:00.000,941,550,62.9895,34644.225,550,0
600,2013-09-01 00:00:00.000,320,3,45.3705,136.1115,3,0
600,2013-09-01 00:00:00.000,321,3,40.488,121.464,3,0
600,2013-09-01 00:00:00.000,322,60,26.3655,1581.93,60,0
601,2013-09-01 00:00:00.000,504,3,48.762,146.286,3,0
602,2013-09-01 00:00:00.000,497,3,34.188,102.564,3,0
603,2013-09-01 00:00:00.000,323,3,50.2635,150.7905,3,0
604,2013-09-01 00:00:00.000,523,550,10.731,5902.05,550,0
604,2013-09-01 00:00:00.000,524,550,14.1225,7767.375,550,0
605,2013-09-01 00:00:00.000,492,60,50.2635,3015.81,60,0
605,2013-09-01 00:00:00.000,493,60,57.1515,3429.09,57,0
605,2013-09-01 00:00:00.000,494,60,53.2035,3192.21,60,0
605,2013-09-01 00:00:00.000,495,60,63.693,3821.58,60,0
605,2013-09-01 00:00:00.000,496,60,48.909,2934.54,60,0
606,2013-09-01 00:00:00.000,915,550,30.4395,16741.725,468,0
606,2013-09-01 00:00:00.000,916,550,40.9395,22516.725,550,0
607,2013-09-01 00:00:00.000,506,60,9.198,551.88,60,0
608,2013-09-01 00:00:00.000,351,550,5.775,3176.25,550,0
608,2013-09-01 00:00:00.000,352,550,1.155,635.25,550,0
608,2013-09-01 00:00:00.000,679,550,5.775,3176.25,550,0
609,2013-09-02 00:00:00.000,491,3,19.9815,59.9445,3,0
610,2013-09-02 00:00:00.000,341,3,41.1705,123.5115,3,0
610,2013-09-02 00:00:00.000,342,3,39.0705,117.2115,3,0
610,2013-09-02 00:00:00.000,343,3,43.344,130.032,3,0
611,2013-09-02 00:00:00.000,935,550,31.4895,17319.225,550,0
611,2013-09-02 00:00:00.000,936,550,48.2895,26559.225,550,0
612,2013-09-02 00:00:00.000,380,3,43.218,129.654,3,0
612,2013-09-02 00:00:00.000,381,3,47.4915,142.4745,3,0
613,2013-09-02 00:00:00.000,507,550,23.394,12866.7,550,0
613,2013-09-02 00:00:00.000,508,550,27.6465,15205.575,550,0
614,2013-09-02 00:00:00.000,355,550,1.365,750.75,550,0
614,2013-09-02 00:00:00.000,940,550,62.9895,34644.225,550,0
615,2013-09-02 00:00:00.000,351,550,6.195,3407.25,550,0
615,2013-09-02 00:00:00.000,352,550,1.47,808.5,523,0
